RegionID,SizeRank,RegionName,RegionType,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
394457,78,"Charleston, SC",Msa,SC,205781,207194,206434,204731,204377,203136,201788,198964,196978,193175,192549,192626,193964,192274,192556,193054,189182,186453,185557,184696,187476,191584,198617,197426,197200,191629,190066,191227,196421,202365,204153,209484,206483,206498,195057,196292,198500,202836,202050,198992,198213,196278,198486,199952,202697,202814,202983,201707,198029,201348,204605,211456,211047,210425,208631,205737,207018,204877,207754,208471,214989,214791,218451,215184,220029,221481,223310,221038,221426,226027,229020,229091,228296,229517,226742,227831,223475,224998,225124,229697,228855,229938,230284,234506,232846,232254,233509,234917,238378,237569,238016,240766,244055,241829,240946,238539,242432,241771,243296,244437,245415,248551,250187,249476,246382,247674,248652,250022,250464,251458,251855,253161,253043,251506,252130,252588,260242,261111,262479,263511,263304,268067,267526,266966,263348,266602,266947,272294,270147,271552,268844,270077,272510,275312,278140,277408,274414,280349,281686,279732,280443,281081,284669,285471,285925,283757,284066
395143,79,"Syracuse, NY",Msa,NY,116661,116360,117479,119472,120287,119697,117553,117945,118644,119095,118316,118668,120111,120647,120469,119806,119354,119423,120107,119929,119089,119388,120878,120553,120590,120941,120123,118169,117557,119319,123652,124706,124832,124153,122615,123535,122958,123319,121497,119919,120810,121414,121596,119133,120050,119061,121962,119433,120265,119626,122087,124050,123425,121499,119040,120919,121647,123286,122660,124663,125285,125467,124628,125374,126243,127258,128517,127610,127914,125700,125045,123622,123129,122468,123512,123683,124700,124897,124301,127226,125940,127339,124574,126902,128601,131464,129820,128005,125826,125338,124514,122805,124313,127181,131474,130145,128746,126524,127650,128923,132072,133382,135525,133907,132390,130390,129278,129970,129368,130688,131550,132945,131204,131976,131765,134099,135638,135459,136062,136360,137848,138164,138685,138442,138905,139812,139824,140071,139793,140696,140118,141032,142536,143565,145741,147050,145194,146746,147953,148533,149716,150928,152704,153355,153275,153791,153379
394484,80,"Colorado Springs, CO",Msa,CO,217018,215541,216064,216296,214987,212937,209533,208553,205867,203467,201800,205166,208305,208949,203045,198037,195496,195438,198304,199205,201341,205218,204373,200722,195048,195458,200742,206676,211304,213542,213888,212732,213879,210234,212995,208243,210019,205909,206991,205115,205856,206711,207122,205940,203427,205391,206998,212002,212243,216002,214279,215291,213735,212466,214172,217473,220716,218882,218124,220209,224320,222930,222448,223713,226252,229056,227865,229001,228669,230928,227902,226658,223648,225613,228977,230637,231958,229385,231338,230836,230959,232681,235315,236253,236948,239237,239562,239283,238018,241711,240989,242535,244205,245134,248827,249764,252137,252439,253904,257029,260150,261833,264594,264231,266170,268786,268523,269821,270595,273052,274369,274455,276907,278147,282117,287859,292433,295095,297720,300134,302191,303532,306512,305980,303318,303569,302907,302798,302193,302414,303410,303056,305925,309137,313243,314439,315361,322192,325026,327217,329929,332952,336050,340157,342190,344108,344841
395235,81,"Winston-Salem, NC",Msa,NC,139544,139148,139606,140245,140473,139772,138102,137552,136800,134199,133521,133028,136152,135833,134368,132903,132230,130961,131176,128650,130634,135495,138410,137646,133645,133210,132787,132025,131627,134317,136630,140067,136441,131990,128163,128234,130115,129587,129586,129595,127875,126201,124555,125711,127050,128542,125698,127248,125033,125618,124666,124793,126776,127010,128720,126166,126204,125733,127237,125245,128424,130162,133033,132137,132717,131549,129685,129424,130264,129232,131657,131028,131574,129257,130305,131793,132020,132848,134251,135651,136358,137556,137906,140813,140247,140218,136522,138592,138266,139373,138450,140485,139972,142711,142127,141875,141535,144135,148061,146253,146843,147738,150231,149181,149309,147267,147730,148861,151623,152533,151879,153480,155007,155569,155602,154200,155071,157597,161057,161532,159488,158699,159064,157777,157976,162595,166148,167414,170228,172427,171460,170578,169456,172159,172226,173120,168656,173272,172250,174389,174650,174979,176770,179685,183568,184279,186715
395224,82,"Wichita, KS",Msa,KS,120304,122119,119013,121783,120614,123423,124535,126290,125373,120928,122232,119620,125029,119820,123124,118244,120132,118568,116232,115722,116792,122151,122240,123048,119171,121242,124638,125322,125822,120874,120362,115827,115236,117185,114171,120244,113202,118184,111204,112836,109133,111174,115340,118103,120421,118862,117797,111130,116190,116037,119859,119219,118884,121304,118626,121534,118372,112249,113575,118862,125525,126155,124816,122578,122814,119654,121711,119040,121157,122371,123764,121339,116698,113356,116319,123146,127315,130426,129244,130819,128599,130499,131216,134938,136443,136680,135716,132743,131698,128034,127064,127112,130665,132357,132784,133279,134735,135370,134042,133417,133382,137482,140864,142029,143392,143854,143490,139538,137694,139538,142026,144968,145839,147440,146933,146852,144877,145322,145687,145226,144324,144971,146423,143536,144340,145944,151132,149283,148471,150928,152665,155185,149234,151727,151883,156063,152786,152973,149865,152318,154866,154009,153833,154072,160370,158928,158795
395115,83,"Springfield, MA",Msa,MA,199742,200337,200546,199746,198288,197274,194984,192728,190042,184702,182247,181249,186732,186041,184403,182097,180267,180260,182178,183324,184601,188234,192043,194048,191508,186747,184005,186475,187925,186800,186084,185880,187243,190195,188118,183191,180136,179372,181041,178687,181726,182588,181396,182135,180305,179483,175284,178398,178177,180676,179393,181778,182235,180777,182240,181440,183507,180911,183169,182177,186114,186355,188738,190852,188040,187819,185162,183715,183242,184478,185554,186791,186697,187263,187482,182934,183667,181109,184019,188371,190090,191009,191268,191416,192696,192480,191850,193265,194180,196988,195942,192904,191273,190538,190113,191276,191295,194473,194474,195919,195177,196388,196631,195188,196864,199553,202285,201657,199898,196743,197615,199769,202677,204766,204359,209208,207487,209631,208246,210215,211406,212575,215712,214112,213413,210990,213547,215129,216802,214051,213498,212849,214938,216211,217127,220329,221338,222698,223032,222027,223295,225869,228455,230192,230507,231633,231464
394440,84,"Fort Myers, FL",Msa,FL,219925,213444,208604,204861,198186,190034,184855,177385,170311,161102,156280,150230,146696,140408,134958,128843,127523,127379,123683,125245,125472,128587,126629,127497,124897,128293,126251,124379,122145,123705,126116,124618,126269,127404,128540,127393,126129,125857,129728,132793,135627,134773,132316,133106,131042,132164,132655,136581,141833,143605,143332,141794,142716,143654,146637,148993,153711,153198,155093,155594,158453,160245,164182,167879,171455,174095,176411,176584,177293,181104,184652,185797,183407,184439,185624,186684,187811,188692,191656,193711,193659,191675,189849,194940,199919,205358,204042,205368,202690,203172,201605,205725,209710,213392,212299,206996,204276,202718,206494,209335,212299,214599,215616,215977,216073,217360,219653,222315,223335,223334,222571,221167,221973,223489,224795,222739,220847,220798,225138,228874,232583,232149,232446,232235,233761,233530,232593,233530,235495,236318,233133,229763,228355,231245,234773,233476,231314,233698,235159,236785,237660,238351,239954,242054,242973,242806,241872
394399,85,"Boise City, ID",Msa,ID,189656,188520,187385,185445,182684,180419,179114,177328,172605,168364,165553,164175,164872,160538,157827,155494,155012,152511,148386,144722,146292,147873,147198,144425,141898,141216,137385,134688,131246,130129,130448,130173,129579,127153,124646,122662,120728,119145,119468,120522,121315,122598,122768,126033,125046,126095,129247,132211,136289,138019,140170,142956,145762,148514,149154,147921,149840,152938,155071,158723,161756,164796,167667,168229,169889,170389,173964,176223,178219,178460,177335,175767,175126,177107,179136,179683,180534,179847,180925,182609,184802,186231,188083,191746,192934,193936,192746,195813,196701,199061,198814,201474,203632,204841,205707,204646,208301,210256,213577,214312,214973,217688,220784,223258,224304,224423,226357,227871,228809,228624,229505,231475,235377,238706,241916,241658,245460,250945,256612,262755,263510,267062,268789,273106,275491,279016,280148,281312,282476,281596,282973,282200,288418,293239,299051,297925,294322,300118,303251,308013,311256,315536,317744,321485,322511,323616,324684
395160,86,"Toledo, OH",Msa,OH,115100,117895,119522,116994,113592,113701,112692,112473,110250,110918,112027,113782,114222,108407,104368,108466,111778,110487,106951,106010,105731,105286,102000,100490,103799,103646,105525,103063,104285,102251,107897,107958,111034,107504,106331,103824,102366,106225,103811,101928,99181,103727,103837,103178,103943,105803,111112,108805,108555,104953,106262,108176,105036,103789,105650,109305,106767,105816,104303,109120,106995,109090,107740,108464,108825,105530,101209,100775,102459,106550,100908,95986,95201,96417,101268,101822,107742,109413,110172,107517,106880,103799,106067,109602,112320,113059,110884,113469,109696,111101,111455,113379,114292,112874,115200,114852,117296,115180,112762,109976,110474,111219,113232,115529,117079,121004,120592,118837,115612,116665,119883,119882,121066,118134,119009,115901,117956,114942,115439,116620,119597,121402,123380,124316,124286,125760,123910,124528,121469,124459,124772,126746,126226,126960,126893,125002,125321,127803,129671,131455,133840,133674,134700,134567,135763,135954,136320
394816,87,"Madison, WI",Msa,WI,206028,208173,207006,206539,203388,203939,203398,206151,206232,206004,202018,199669,200463,198805,198140,193644,194036,191629,190630,186469,185076,185769,189496,192917,195416,192080,193300,198440,203433,203991,205349,201904,201151,199447,202820,201872,196976,194013,193791,195826,192486,191725,189337,194753,196933,195475,188500,185060,189522,194021,193363,186847,185597,185899,189169,187998,188383,188653,190603,191982,194249,195605,199157,198831,198176,196691,197817,198179,196444,197565,197986,200354,198437,196901,196075,202237,206534,210035,207081,207911,207496,207549,209292,211099,212678,215697,215750,215840,214406,214768,216867,217266,220908,224039,223919,221406,220518,220392,222298,223015,225722,228156,228374,230642,232504,232978,234814,236407,242660,243271,244978,243480,247033,248271,252054,252201,250549,251958,253481,259198,256060,255408,253873,258423,256323,257792,257423,258495,260637,263087,264120,262349,260207,262504,265275,266944,265344,268553,269693,271236,273006,273419,274656,276142,281109,282658,284025
394766,88,"Lakeland, FL",Msa,FL,174712,170386,167869,164593,161915,158334,157315,155793,153190,149795,142988,139360,135293,135569,132977,130752,130167,128748,126606,122048,120267,118987,123245,123600,121627,118694,116064,115332,110709,109465,103509,103913,103471,104346,103003,100128,101104,99827,99788,98392,98039,98878,101612,101737,99344,96654,96458,99268,100046,101574,102912,103871,104017,102815,102952,104347,107392,109727,110896,112588,115044,120239,121008,122288,125411,127254,129460,129036,132476,135342,136722,134694,133453,130694,133194,134193,137607,139419,140799,141913,141962,142247,143833,144987,147462,148742,149610,150697,149105,150034,150383,152207,151523,152390,152793,157010,157413,159696,158977,160204,161605,163618,165456,167322,168504,168878,169074,169076,170653,171778,174347,176548,177679,177835,178109,178895,181387,184506,188323,189150,188816,188805,189697,189318,191419,193291,195832,196579,199838,201568,202023,201297,201076,203278,204331,204355,203517,205148,204891,205710,204077,203380,203285,205319,207214,207081,207080
394931,89,"Ogden, UT",Msa,UT,191155,191881,190129,190359,188895,189948,189076,189958,187666,184873,184127,184952,185888,183742,183458,181267,179458,177882,178220,176779,178617,179991,181021,178031,177390,176234,178586,180086,183875,181030,177974,175334,173856,175027,172080,172379,170763,170078,166418,161944,159696,159789,163019,162961,164121,163737,163381,162889,162530,163382,165497,168653,170376,171150,171560,172977,173770,173356,175142,175249,179453,182206,184179,184703,183860,185465,183890,184944,185617,186833,187226,188352,188021,186855,185263,185944,189745,190794,192336,191172,192157,193330,195327,197498,197671,198745,199213,201493,199645,201626,203600,208572,209449,209633,208389,210547,214510,218943,220977,220031,221230,222860,225961,226853,227610,229715,232161,232892,232266,232601,235568,239531,242862,244624,244311,244452,247217,251890,255205,258814,259755,260975,262123,264448,266411,268728,268867,273062,274338,274876,276529,277312,281055,280801,285196,284550,286713,289712,294181,295845,298823,301258,303465,306461,308744,313784,315009
394528,90,"Daytona Beach, FL",Msa,FL,183101,181842,178040,175365,172535,169360,164886,161901,157533,152246,150953,149711,149445,145411,144568,142555,138884,137412,137955,136883,137009,139244,137063,134086,130568,129324,128109,126588,128442,128106,127284,125888,126290,126264,125325,123447,120655,117212,116451,116419,116495,115615,115248,115306,113532,109508,105872,108926,115566,120327,119788,118417,117427,117709,118900,119567,121801,124401,127861,128689,128626,129781,132951,136178,139594,141706,143543,146075,146726,149358,151053,151872,150179,148517,149630,149705,149562,149086,150157,150469,152567,153045,153904,153521,155588,157126,157357,158582,159442,161956,161743,161846,162488,165097,166909,168939,168054,170396,170415,172052,171631,172098,174643,177222,178033,176410,176138,178132,181290,182268,185047,186397,189712,190632,191961,192086,193364,194923,197717,199724,203229,204565,204662,204554,206599,211057,211987,212563,214187,216004,217412,216033,215846,216680,218968,218679,216944,218505,219678,221691,222915,224250,225029,227760,228729,230264,231023
394531,91,"Des Moines, IA",Msa,IA,154533,155343,156181,154607,155035,153449,152169,151996,152482,151168,150841,149917,150860,149480,147090,147832,145056,146535,146234,145510,143458,144812,146961,148274,148651,146860,146779,145777,147234,146120,148228,148349,150167,150272,146157,143910,141915,142453,143224,146923,147972,149292,148307,148404,145915,143880,143955,146572,149039,153075,153499,152395,152037,152158,152315,151793,155131,157921,159686,158772,160165,160035,160840,160778,161494,162993,163388,164423,164803,165333,165412,163850,163181,162474,164671,165911,166552,165953,166334,166714,163063,162037,163629,170549,173020,174193,171941,171767,172983,174950,176377,179158,183375,184202,182821,178118,178260,176658,178653,181866,183214,183720,182636,182277,183198,185795,187252,188283,187409,191603,194725,195094,195745,195815,201304,201674,203506,202533,206697,207007,208111,206599,206791,206229,204647,206924,205532,206668,203115,204773,205555,213053,214617,215567,214989,215187,216983,218499,219019,219806,223039,223549,222648,218695,219033,220120,221634
394711,92,"Jackson, MS",Msa,MS,134604,134819,134911,137290,139033,139096,137654,136097,138506,138118,139708,140823,143362,143664,142997,142726,142315,143628,141980,142581,139361,142611,140805,140244,137338,139342,142374,139776,137821,136531,143412,147338,148938,145799,145948,142823,143610,140841,140406,139652,140892,142502,143364,143427,142510,141795,142260,148348,150692,150350,147882,148836,150606,150432,149892,146352,146644,148316,149952,149530,147053,151116,152623,153651,152027,152995,149993,153329,154029,154294,155016,152485,154809,151640,153757,155477,157345,159766,161481,161266,163094,164490,165643,165851,166804,168599,167858,167735,166171,164659,165860,167398,168520,171826,170529,171236,167840,167871,168805,168482,171223,170837,170450,170782,171597,168569,168267,169184,174598,177092,176741,175930,174709,176736,177837,175918,173277,173474,175860,177209,176381,176483,178823,182012,183764,186214,186323,188274,186715,188819,186641,187538,183767,184570,185824,184162,183651,184367,185733,187093,191754,192957,195902,196762,201446,202887,203625
394352,94,"Augusta, GA",Msa,GA,130749,131032,131067,132150,132285,132151,132614,131590,132163,132341,132232,134224,133770,135483,135120,134712,132775,131592,129428,132284,132011,132565,133456,132528,133376,130247,131536,130802,134766,137303,139540,138188,137948,136585,135590,133005,133908,135153,135346,135294,134599,135920,138218,137279,137206,138909,139731,140548,137989,140198,141074,141323,142377,141647,142264,141996,142893,142842,143655,144961,143807,140889,138609,139419,139191,139184,136516,139244,140084,141518,141007,140745,141582,142077,144288,145686,145983,145648,148140,148273,149648,144530,143406,142695,147967,151067,151207,151091,151889,151933,149442,148099,145748,151325,151968,154736,151795,151692,152418,153087,151552,152380,151928,153752,154283,154943,156489,158585,159359,159975,158912,158969,159831,161587,166730,168461,170839,169371,173238,169551,171586,170296,174239,175247,176141,179507,179889,181356,180836,181406,180567,182286,181098,182081,183418,183707,184937,184701,184501,184704,186618,189207,190295,192768,195139,197369,197231
394666,96,"Harrisburg, PA",Msa,PA,161255,160749,161407,160847,161416,160861,161472,160307,160235,160103,159466,159600,159652,160955,160239,159414,158211,157993,158600,158624,159687,160242,161363,161581,161684,160663,159928,162343,163417,165276,162227,163790,161386,160450,160855,159379,158776,157861,158283,157998,156277,154806,156024,158044,159798,159719,157215,158763,159704,160635,160553,159700,160917,161914,162608,160244,158488,160883,160487,160199,159707,162298,164484,164618,163266,162100,161942,163402,164790,162569,165206,164892,165795,161484,159823,160751,164372,164567,163516,164623,168088,169699,167574,166242,167071,168455,168576,167110,165489,165339,167218,166676,163758,162533,164162,165980,165217,167245,168691,170648,168257,170055,170854,172079,171430,170179,169949,170927,173609,173817,174240,174129,176596,176447,174331,172753,174972,177945,179390,178068,177542,176401,175319,175396,176043,176947,178659,180367,181813,184247,184179,185313,181594,183135,185052,185786,186968,188079,189215,190235,190318,189393,190761,192299,196867,198208,199218
395006,100,"Provo, UT",Msa,UT,219928,221298,220756,218346,217716,217278,217764,217303,213874,211342,209526,210988,212879,208939,206443,205064,203083,202031,199962,198347,200409,202926,201896,197772,194732,192848,193015,196148,195967,192760,189056,187646,187390,184302,184585,182170,181879,181352,180020,177540,175548,176820,178640,178406,176695,175563,176145,178261,184202,183509,184652,183497,188293,191538,193687,194201,194681,197300,199639,202554,200286,204184,206051,211132,210175,212610,213657,215900,216279,218193,217751,217306,217845,219356,222049,223961,226352,224642,224417,224424,229478,228345,229615,230945,233436,234343,234654,235772,235101,237155,240257,247372,246915,250422,250088,251242,251879,253077,255455,255163,259397,260615,260896,256776,259263,262098,264502,267017,270437,273423,272707,273980,274626,277514,279779,283165,283898,285232,291965,295256,297140,297905,301192,305659,304751,306631,305795,307093,310269,311759,311153,311320,312557,318570,321097,322497,321189,326168,330500,333441,335138,337731,339670,342657,345430,345284,347294
394549,104,"Durham, NC",Msa,NC,196107,195871,196368,193739,192062,190196,191418,192152,192018,191062,190873,191433,190313,190599,190139,190576,188639,189437,187542,186265,184758,187418,189821,191350,189812,189162,188485,193667,201373,203540,204243,204393,205949,202886,199024,195058,195996,195424,193795,191604,187142,186769,183875,182301,183763,184493,184864,184755,187519,189467,193201,191114,191990,191195,192853,195585,190304,187209,187152,192799,196984,197457,197638,200245,199848,200842,200676,201420,205297,210000,212967,209714,205378,205173,206434,206853,208726,207266,209579,208604,211097,210733,209128,211428,214598,219775,220244,219391,217695,223217,225568,231512,230539,234953,234901,238028,235742,234751,233424,237397,241319,240562,238969,235334,237854,239651,245470,243943,247268,248391,255659,258713,260827,261429,264525,268727,271229,268910,270411,272720,275421,275463,276305,276850,278382,282826,283821,283602,286328,286747,286353,281764,284283,284913,286414,284077,278344,282821,283626,285176,284750,288204,289703,295180,294327,296505,296567
394995,119,"Port St. Lucie, FL",Msa,FL,189352,185447,181682,177918,174250,168916,163076,157824,153675,150081,146399,143177,138331,135212,131203,128016,124955,125102,126384,126279,125161,123044,121350,118309,119273,117190,117713,117815,117730,115334,113208,112534,112348,112165,112246,114541,113849,114823,113763,111793,111086,113462,114835,116148,115640,116805,118267,118577,119286,120424,121578,123625,122783,122322,121524,122711,123731,124887,124763,126980,129432,132676,136103,138194,141408,141401,144094,146339,152080,153211,154332,154310,155275,155219,153840,155283,158496,162391,166132,164203,162833,163679,167882,168200,167715,165605,169306,171585,174704,175636,175052,178082,176860,182018,180320,184871,184551,190913,192195,193311,190833,192393,194204,197069,202533,201734,204867,204439,209856,211086,211869,213182,215197,214521,213700,214781,217097,218029,218315,221254,221985,222920,221694,222247,223101,226423,228892,226968,226838,227346,231253,231342,234158,237101,241607,241251,237543,242034,243180,246346,247102,249182,248520,250013,249516,249463,249474
395183,124,"Vallejo, CA",Msa,CA,344580,330494,320981,319146,315811,309195,301758,289441,279180,268150,262845,256745,249985,252351,252976,239306,232135,228898,229532,235677,235824,237962,237419,240245,232089,231494,227431,230261,229639,227117,223137,219090,223552,225940,222739,214770,212425,216212,213950,214462,208500,211503,207856,210624,207262,207248,203693,205378,202573,202963,207453,208785,213055,216008,227627,232862,235289,233864,240856,244514,252045,251593,256776,258345,267716,272015,278253,280398,284304,290784,292631,299573,302713,308212,306734,315561,317708,321638,315992,318113,321746,324915,329433,335963,338843,344254,348702,347390,345634,342641,349638,355868,360126,367223,372682,371378,371616,369849,376328,379880,386923,393558,395827,391076,393460,392016,393403,392193,397647,403965,404994,406833,405837,409039,410856,417668,420382,424716,427729,432518,431641,432190,429603,430589,429852,429346,429418,432837,430383,430112,422676,427041,426586,431920,432029,437612,437174,440188,442533,441413,445298,447480,455220,453980,457700,456351,461224
394746,128,"Killeen, TX",Msa,TX,118743,118723,119800,119340,119655,119667,119850,119769,119342,120385,121243,121127,120066,118723,116561,117700,119469,120775,121325,120615,120142,117894,115955,117194,121245,124873,126653,125914,121912,119447,118062,120199,124304,125927,126705,124541,122878,121059,120714,121688,123589,125375,126828,126514,122418,123691,126850,129809,128929,126101,127340,127184,129719,130525,131600,131146,132596,133707,131590,129101,127272,129587,129898,129725,127455,125082,125203,125214,128160,124322,124800,124750,128350,128492,126570,127362,130653,133247,131881,131471,130802,135185,135382,135680,135278,138339,142103,143662,141537,140726,141505,144135,143425,143012,142757,145915,146594,144660,141941,141106,141643,142903,144775,144832,147188,148406,150656,150136,149054,150897,152285,153693,153786,155490,156071,156769,156004,154116,154640,154483,157517,156917,157467,157771,160441,161204,159318,159708,161347,164688,163660,162420,161894,163425,165139,164816,164663,165655,168318,169618,170483,170827,173106,176317,177716,178857,179509
395048,132,"Salem, OR",Msa,OR,204261,204630,204116,203949,203215,203439,202514,200014,198607,198974,195724,192826,193523,193781,191601,187308,185742,183791,185395,184637,184195,179346,179926,181746,185312,180537,179830,182501,181316,178912,172700,175164,174228,176342,178027,175817,170643,165283,165106,163394,163762,163343,164729,162995,163371,163640,161853,161825,163556,167495,165479,163901,161792,164955,166274,166892,163392,165326,164756,169643,168858,168836,168284,171159,174754,177054,176593,178947,181738,178800,180074,177750,180863,182817,187744,190216,191994,191064,194359,191130,191230,190364,194664,197871,200336,201479,202226,204560,204185,204380,203441,209268,214238,221840,220832,219371,219839,222730,226625,226014,227805,232061,236714,239035,238210,237448,238483,243366,244402,247595,247703,249697,252217,254683,258832,263097,267646,271555,274957,276290,280077,281474,282910,286431,289350,292924,291115,289823,290196,292067,293829,295150,297645,298852,302652,303831,303490,304658,308088,311307,313769,315331,317070,319366,320299,322853,324011
394927,149,"Ocala, FL",Msa,FL,150757,147818,145213,143304,140866,138762,137361,137197,133819,129645,124296,123552,122176,122896,120272,117612,117088,118025,115820,113370,111363,113328,114621,112271,109185,104120,104775,103662,101022,95671,94533,90343,91694,89116,91669,89380,87527,88315,87440,87768,87437,86413,85066,85036,88128,89069,87933,88584,91038,93138,91836,93459,93293,97582,96378,102164,99930,103038,100651,103025,102796,101317,101912,100642,102937,103251,105971,103675,103162,103290,106200,106349,105469,106444,109012,111072,110750,107886,106616,106025,108136,107356,107578,107948,110576,111099,110438,110086,113138,117255,121378,122016,122196,120193,121011,122773,126123,128107,128037,129463,127654,128514,125983,129975,131579,138453,138485,139138,137318,140273,142558,144196,145516,147338,149769,149499,149199,147011,149704,151408,152373,151938,154136,156698,158486,160978,161829,161851,161044,162237,163536,163704,164513,165795,167651,166638,165598,164508,165028,166208,168422,168985,168340,168802,169521,169649,168294
394602,159,"Fort Collins, CO",Msa,CO,229100,228555,228581,228285,226739,225917,227141,228274,226333,226526,219871,221035,219237,221151,217844,214813,215092,215287,214092,212619,213757,213247,219695,219160,221976,217901,219605,222056,222322,221481,219671,217174,219542,218631,222947,218493,218854,217424,219850,221736,222804,224083,222563,225171,222191,223672,220465,225306,227393,230925,231828,230048,230490,228732,231112,231697,234422,233328,233370,233034,234753,235262,237018,240760,244060,247035,249538,248983,248267,246407,246868,245408,245527,250229,252420,254914,255369,259752,262472,265950,270685,278090,281168,288210,291705,293931,294581,295036,299134,301068,303183,306240,307206,311503,315735,319929,322937,325880,328786,331538,331447,333124,334181,337118,341438,341537,344894,341545,343410,341861,346577,350048,354470,353210,356914,358932,364361,366542,369597,375093,376397,379493,377927,379956,379308,385188,386381,389277,386906,386054,386747,388682,389938,390439,391493,390959,389251,391428,391644,390961,392563,395212,395555,394977,395772,396835,398415
394405,162,"Boulder, CO",Msa,CO,332091,332595,333640,326097,313542,307843,305389,307712,308328,310703,304999,304211,299002,299534,293436,293873,298335,299017,298269,293678,294617,293090,304282,305217,310658,304028,307821,320589,337851,347585,350782,345643,337067,330742,324579,323680,323503,323530,323724,321437,319858,315752,316427,328909,335669,339000,338739,344770,342822,348970,344179,341749,334128,332748,334863,329406,332553,329467,332046,325679,331799,334318,343794,343492,340883,344923,345855,347548,346142,348534,352421,351170,351868,348123,351489,354772,365598,364172,366026,361990,363311,364713,369959,380057,381840,389102,381951,390400,388769,396808,399743,414112,424802,429821,426362,429127,433075,432603,439807,442210,450621,447477,445873,450486,440619,445345,443509,452546,456786,465055,474699,477363,479593,481818,491407,480945,495865,505498,521495,524001,523525,534231,533269,528377,520861,535409,541272,549753,554239,548695,549559,538322,549159,545757,548144,541359,535565,543814,539098,540154,535675,538598,534993,544240,538800,537893,537318
394471,172,"Clarksville, TN",Msa,TN,123063,123363,125539,126392,127993,127848,129124,128986,130255,130956,132491,132072,133099,133612,131540,131062,130158,132405,131678,131883,129754,128341,127789,130486,132972,133367,133683,134398,134621,132738,133084,134502,137283,140365,139858,137399,133786,135420,137851,139695,139520,141066,141420,143227,143860,144150,144077,146037,148578,148371,145472,143163,145769,147982,149325,149287,148681,147255,147607,147076,148056,146153,148243,151059,151633,149941,148564,146850,147678,149148,151320,152446,151111,153541,151870,149485,147872,148264,150506,150551,148632,150205,147328,148988,147749,150201,152592,154490,153629,154110,152445,153712,154145,153555,155345,153932,155368,153078,153393,155533,160124,160589,161571,160413,162769,160553,161207,160160,161390,160429,158281,157929,157380,158744,160782,163922,166824,166971,166164,167105,168329,170733,174019,174459,173755,173767,175253,175891,175928,176361,179214,181666,184000,185361,187439,189769,190054,193992,194861,196210,197446,200653,201974,203273,204078,205602,206379
